trajectory,error_deg,ecdf,n_valid
IV,15.04661906204218,0.3717948717948718,156
IV,15.311388731734912,0.3782051282051282,156
IV,15.337057145551608,0.38461538461538464,156
IV,15.596354026200546,0.391025641025641,156
IV,15.612991306846816,0.3974358974358974,156
IV,15.787721877967655,0.40384615384615385,156
IV,15.891018384836142,0.41025641025641024,156
IV,16.086236090331493,0.4166666666666667,156
IV,16.275336674523103,0.4230769230769231,156
IV,16.29436787724216,0.42948717948717946,156
IV,16.433274606409626,0.4358974358974359,156
IV,16.516063242289505,0.4423076923076923,156
IV,16.98875315820606,0.44871794871794873,156
IV,17.067292793109555,0.4551282051282051,156
IV,18.1145171277934,0.46153846153846156,156
IV,18.38622985310234,0.46794871794871795,156
IV,18.42001297093957,0.47435897435897434,156
IV,18.420196093440275,0.4807692307692308,156
IV,18.74893781832048,0.48717948717948717,156
IV,18.765326363672845,0.4935897435897436,156
IV,18.898672286382972,0.5,156
IV,18.89978208842316,0.5064102564102564,156
IV,18.90441737118853,0.5128205128205128,156
IV,18.915810544469206,0.5192307692307693,156
IV,18.945747081482384,0.5256410256410257,156
IV,18.95643666711974,0.532051282051282,156
IV,18.964884354741088,0.5384615384615384,156
IV,19.051606303704208,0.5448717948717948,156
IV,19.189905639713057,0.5512820512820513,156
IV,19.27001537662387,0.5576923076923077,156
IV,19.468264338269204,0.5641025641025641,156
IV,19.529068010106464,0.5705128205128205,156
IV,19.707774097276975,0.5769230769230769,156
IV,19.775878068394142,0.5833333333333334,156
IV,19.82430800288118,0.5897435897435898,156
IV,19.877019936201705,0.5961538461538461,156
IV,19.888044429397347,0.6025641025641025,156
IV,19.92418585903303,0.6089743589743589,156
IV,20.039348267980547,0.6153846153846154,156
IV,20.055447966850345,0.6217948717948718,156
IV,20.09492119003565,0.6282051282051282,156
IV,20.11653017478105,0.6346153846153846,156
IV,20.194061247183036,0.6410256410256411,156
IV,20.215496456727713,0.6474358974358975,156
IV,20.285821893422405,0.6538461538461539,156
IV,20.387773516763,0.6602564102564102,156
IV,20.44327655038157,0.6666666666666666,156
IV,20.51306705260504,0.6730769230769231,156
IV,20.516275145379527,0.6794871794871795,156
IV,20.695642888234875,0.6858974358974359,156
IV,20.802292889844956,0.6923076923076923,156
IV,20.812265144704597,0.6987179487179487,156
IV,20.914366552532275,0.7051282051282052,156
IV,20.99294047823102,0.7115384615384616,156
IV,21.112509267284274,0.717948717948718,156
IV,21.25247943789735,0.7243589743589743,156
IV,21.26786678673233,0.7307692307692307,156
IV,21.394442535163886,0.7371794871794872,156
IV,21.421639436036546,0.7435897435897436,156
IV,21.510814306913456,0.75,156
IV,21.55119277564972,0.7564102564102564,156
IV,21.676017095417553,0.7628205128205128,156
IV,21.790611994154695,0.7692307692307693,156
IV,21.866300675937683,0.7756410256410257,156
IV,22.043903315225723,0.782051282051282,156
IV,22.076400689112994,0.7884615384615384,156
IV,22.313869490889083,0.7948717948717948,156
IV,22.52283504470118,0.8012820512820513,156
IV,22.749413536520716,0.8076923076923077,156
IV,22.751633332799354,0.8141025641025641,156
IV,23.08021982020645,0.8205128205128205,156
IV,23.248074196392658,0.8269230769230769,156
