scan,cond,obj,J0,gnorm,dhat_t_mm,dhat_r_deg,tstar_mm,rstar_deg,lbfgs_t_mm,opt_cos,Jstar,icp_iters,lst_gn,lst_conv,lst_onbnd,eigmin,condH
17,scale,p2l,0.009893610026725286,0.06240408997736677,62.03052886148179,1.4657626898725082,128.60836714569257,3.3800399418749687,0.0,,0.0057340016465371405,40,0.0,False,False,-4.8325948949800965,5.871229974843793
18,scale,p2p,0.010843774297766938,0.0617050811159932,226.60368886883236,18.05463740617034,123.18958431985386,4.613970382340058,0.0,,0.006820719973433347,22,0.0,False,False,-0.013284423039151436,77.4871619499723
18,scale,p2l,0.009307707387494528,0.05494365582148484,234.65427584807824,1.418307143252314,118.8080280399811,4.075257551374165,0.0,,0.005505429190910174,40,0.0,False,False,-1.8289433731436857,19.375628432906712
19,scale,p2p,0.01063962378409901,0.06214610120152188,207.78990037767576,23.06683683531447,125.60764460122672,5.702772714601222,0.0,,0.006538017456469561,40,0.0,False,False,0.01241360511687657,81.50336862551609
19,scale,p2l,0.009492667944147472,0.06103673392270912,58.20556132735622,0.31705887054072396,129.28044115859072,6.065678498701108,0.0,,0.0056222537302436934,40,0.0,False,False,0.8559542859147155,4.433885652249021
20,scale,p2p,0.011730894329331299,0.06661278386086718,231.6333206508624,6.625609275228056,134.62856394646488,6.343999269510559,134.4362544593898,0.9999410636308897,0.0071196892203662125,40,1.127298680210553e-07,True,False,0.03276011576471167,31.60946580109172
20,scale,p2l,0.010582083553863425,0.06693522138657138,78.84570727180352,1.6929656456419273,134.65679420498054,6.422727885851033,125.90850387753763,0.9191337548945878,0.005931064680415423,40,0.007161701086639684,False,False,0.5051123512996274,9.580126947349584
21,scale,p2p,0.010570246672171926,0.06586468116169145,229.3071389720297,37.46672779801457,132.36650131492547,6.257176091360204,0.0,,0.006367675625397393,40,0.0,False,False,-0.008091155302291984,132.86979227778926
21,scale,p2l,0.009542581785874867,0.06312208762421243,169.55537819476814,3.380476062491347,131.41852691288565,6.523283464350344,0.0,,0.005428817629761687,40,0.0,False,False,0.2131626746319265,14.661748142378967
22,scale,p2p,0.010130648094815052,0.06126016329735499,197.94942855040347,10.568079919066683,125.83441605292231,3.919770368476049,0.0,,0.006429448428331598,34,0.0,False,False,-0.01347974431428582,81.19121400911091
22,scale,p2l,0.008938063566454591,0.05633590855507247,44.5307125260262,0.47347849327708014,120.65167282812695,2.9731892325064138,0.0,,0.00567336659285154,40,0.0,False,False,-3.9489510359333324,4.525415710300849
23,scale,p2p,0.008564767564654895,0.05139232901901057,155.10233382342034,7.060055315171727,115.27352672575135,4.214699139714429,0.0,,0.005472968747584654,36,0.0,False,False,-0.017780513582713414,63.421842224217386
23,scale,p2l,0.00738097506753855,0.044167546686326616,29.463214152744644,0.5945174168035814,111.23259772743093,4.178551661107783,0.0,,0.004667512618011374,40,0.0,False,False,-0.6802643736816787,5.8328735876954845
24,scale,p2p,0.009032793905597544,0.052289163832563455,187.02742371277733,40.508569694010006,113.42714224749314,4.814670609540948,0.0,,0.005831899608606119,40,0.0,False,False,-0.012694594007563058,75.38200046461643
24,scale,p2l,0.007969384787823717,0.04582491973215548,24.392131607038717,2.5258143443801595,108.17811601497098,4.478627888282288,0.0,,0.004861638859423965,40,0.0,False,False,-0.39035928630594946,5.819978081263651
25,scale,p2p,0.010953540782668506,0.06424889187066654,270.405329372308,46.108722953798924,125.1947979556007,5.835772275050729,124.99241587856432,0.999777789704742,0.006694456036387061,40,3.916634966504435e-05,True,False,0.007387007598286,130.88962008749218
25,scale,p2l,0.009632621185388898,0.06590690004684709,153.90296216700403,8.103095386525576,125.03679170198662,6.355065088713569,119.22353038330331,0.9975011601529585,0.005610209057823557,40,0.005324890232289449,False,False,-3.1830337786550285,21.772062944863837
26,scale,p2p,0.011300331925010867,0.06999459472667381,198.53361723918547,42.45058035301053,129.38005213041149,4.676705472217646,0.0,,0.006668866937650553,32,0.0,False,False,-0.006427966068399506,159.99472849668516
26,scale,p2l,0.010337050929032615,0.0645318247714559,57.95174101687805,0.5571340789644538,130.92178900546352,5.426737816847529,0.0,,0.005771848291336066,40,0.0,False,False,-3.7034998425878882,11.418396934332499
27,scale,p2p,0.011910602772253734,0.07011994931371592,252.52550195786483,10.857269822168986,133.09168682002738,4.815525590595447,0.0,,0.007147306913998367,40,0.0,False,False,0.015180730025750698,66.83328102860463
27,scale,p2l,0.010790256364223623,0.06415263691106417,129.39926563780975,3.9936395766769204,138.42692610176977,5.2265688951505735,0.0,,0.006314265091917906,40,0.0,False,False,-4.40133103141823,20.266238289645514
28,scale,p2p,0.010937000795036688,0.0668181499581646,215.38834148047258,9.871424576942001,133.5475287335879,4.892483491530671,0.0,,0.006413921613921428,38,0.0,False,False,0.024841363207500147,44.443479340579536
28,scale,p2l,0.009869378034724784,0.06473112956552571,295.99994934932454,13.176638681534678,132.62114250921945,4.576376636478701,0.0,,0.005635626430232134,40,0.0,False,False,-0.14051863652916796,29.52197544801688
29,scale,p2p,0.010133506662780787,0.061941974620925794,268.00523855186736,21.222083435106356,128.20714983156017,5.198755820865563,0.0,,0.006087798197911874,29,0.0,False,False,-0.017240733188648133,62.55044536418529
29,scale,p2l,0.008859522176244092,0.06062621359913123,151.75825984859839,7.651627665844536,122.77260819374962,4.547527971513386,0.0,,0.005186442919492004,40,0.0,False,False,-2.589165285988603,18.04737287227849
30,scale,p2p,0.009662149873707584,0.062042604367871866,323.3272504989893,55.972620290523565,124.85163501979771,4.645462393894636,124.94579860882533,0.9999121235375558,0.005842325938203265,29,2.7869084074421853e-05,False,False,0.0062112913688385785,182.16139686563633
30,scale,p2l,0.00841236838209725,0.05742314951220405,145.1280815532453,3.9321200232593356,118.64114089195989,4.213968735977973,119.74250952433911,0.9143706766526897,0.004840839676883353,40,0.001902182696851869,False,False,-0.8028641840321423,13.500314345607789
31,scale,p2p,0.009415905154060432,0.06499321675532092,270.2926128396516,4.190667257992507,128.331888437131,3.999148223689675,0.0,,0.005333714296458198,32,0.0,False,False,0.0253275121009233,43.979441410593765
31,scale,p2l,0.008087618670461889,0.05962898900828934,817.3917215470165,62.00465058877853,126.36842018782757,3.8472711605520216,0.0,,0.00449621430109293,40,0.0,False,False,-1.4167624983454195,116.23628299070457
32,scale,p2p,0.011243692978756204,0.06513188388016948,390.2995980720673,53.914369634512205,132.35834302327177,5.664276263435014,0.0,,0.006735730449252791,40,0.0,False,False,0.008080043785419022,127.31518085580267
32,scale,p2l,0.009698777363448471,0.06349190990056443,302.5052469616824,11.951600878429286,130.49643668400122,5.890011647265771,0.0,,0.005647389215337868,40,0.0,False,False,-5.574167585023945,48.08091600067168
33,scale,p2p,0.012258474817932354,0.07300792637750594,208.72818679590927,6.3802847148929205,137.39912596336822,4.6603490350239385,0.0,,0.007141602547976695,40,0.0,False,False,0.007994397141055036,127.68084806952317
33,scale,p2l,0.010638741738998201,0.0651928185202759,53.575398016674335,3.3790258662864234,140.92411402187423,4.511239213616516,0.0,,0.006128899102614778,40,0.0,False,False,-2.1305181471983783,11.17113059245775
34,scale,p2p,0.011759288258237336,0.06753960111341742,241.21570301343294,7.989449851527517,132.53574880819718,3.7815789527294856,0.0,,0.007174182848306842,25,0.0,False,False,0.021544895726658898,48.03838300233154
34,scale,p2l,0.010269115910038885,0.05744305053103368,142.40775166169848,2.9321193868123308,129.4263765075303,2.9618235884216317,0.0,,0.006124555798808663,40,0.0,False,False,-0.14706709996818376,25.591827103911953
35,scale,p2p,0.010675513861259625,0.06237087998472946,285.33653062687813,56.89843779138732,127.62743213010653,4.988533275266278,127.4516162065604,0.9994901441416082,0.006478529888157949,40,5.969459098617068e-05,False,False,0.0041705243030094015,229.4166972716177
35,scale,p2l,0.00950128295913456,0.0610941369118051,62.30614984280402,0.39085586564350333,126.8179283747252,4.8222229335954845,131.65616584277197,0.9920140530536825,0.0055763300480220716,40,0.009103870036563756,False,False,-5.096751138006221,7.25741466984211
36,scale,p2p,0.009209422314998985,0.05308172175979401,301.39291065187905,61.405756403105265,118.1594843540205,4.380687484385551,0.0,,0.005743001223773126,31,0.0,False,False,0.003944430594813573,255.54920025935078
36,scale,p2l,0.007642918973560271,0.06385585822495923,24.49063718482582,0.3199463241308572,119.70425796220363,3.800132236981769,0.0,,0.005049250473394231,40,0.0,False,False,1.2792818123116467,9.62477639130752
37,scale,p2p,0.009407873458353123,0.0543736767356023,230.90817122121476,14.04063813777257,119.59330308220456,4.136231214844272,0.0,,0.005930994310182798,23,0.0,False,False,0.01905809359854672,51.70055949653035
37,scale,p2l,0.008152333878410639,0.0401083387596808,166.84394235136062,2.8825370462788102,113.84850858091883,3.2804450218242094,0.0,,0.004928423638972433,40,0.0,False,False,-0.9863828936947633,26.9298784985912
38,scale,p2p,0.008821890198998067,0.05315738940801152,192.37463748930546,15.316058386790132,119.78224623558215,5.272361024838,0.0,,0.005410300207314973,35,0.0,False,False,0.02442602793238538,44.151336624498114
38,scale,p2l,0.007623470713761803,0.04398691604867482,324.69168532066055,5.267938398701249,114.43636946327584,5.240113164922004,0.0,,0.0046673650528785,40,0.0,False,False,-7.478663877494659,156.09838191231114
39,scale,p2p,0.009552007557823714,0.05543910899643854,220.89707258954348,8.626051486556028,123.7636800648534,5.99910407349901,0.0,,0.005840338127186786,40,0.0,False,False,-0.04497512426966328,20.446245432131544
39,scale,p2l,0.008233524104835663,0.048271572670004606,153.82016306293997,5.7939389399743435,121.67063570269443,5.778470296093773,0.0,,0.005153502133190475,40,0.0,False,False,-1.1449636650224055,31.346213723026736
40,scale,p2p,0.010532033640534871,0.06178935619361761,257.8646020497079,33.61902185604098,128.27385749965185,4.438528880755369,128.287913079989,0.9999945936171717,0.0064747659983125155,36,2.792145276852063e-06,False,False,0.007944993932585161,122.23895283499223
40,scale,p2l,0.009387007260703378,0.055321401154253165,53.578942133293054,6.068363059558955,125.86091604582556,3.863543696780968,124.56476326801821,0.8500020479381512,0.005668051395548377,40,0.0027401312788839414,False,False,-1.4809552596960665,18.353049150139487
41,scale,p2p,0.011090098600501102,0.0656686963059073,197.81004252010928,20.275209218829726,128.6743531156251,4.577116794373327,0.0,,0.0068105027092046026,40,0.0,False,False,-0.008049839576181236,124.28923229918497
41,scale,p2l,0.00986501410053989,0.06425088145058402,3263.7461985434393,209.15267570269916,126.58328353632214,3.7466611151882465,0.0,,0.0058771423200112295,40,0.0,False,False,-3.2714251017280027,659.1007763896116
42,scale,p2p,0.010187040754711602,0.0597222624828279,172.3955608709151,5.736058147243173,125.17136787523184,5.17068712649333,0.0,,0.006337017105308567,40,0.0,False,False,0.049223319352946424,20.77277686320816
42,scale,p2l,0.009145318666902378,0.06254111454009792,48.236769941842866,0.03282173762646616,120.89014707412262,4.039291585722267,0.0,,0.00534977876369308,40,0.0,False,False,-8.062374123906597,8.446405146033806
43,scale,p2p,0.009844851688622945,0.05654552929857147,199.0657012838215,13.432761906327592,122.29500019200788,4.608714670714736,0.0,,0.006145506057287833,30,0.0,False,False,0.010894053773564512,92.61727262601971
43,scale,p2l,0.008557691193670775,0.04763395615830121,724.3988045891135,19.537241855309222,119.09226277941461,3.178814718236763,0.0,,0.005197199069412394,40,0.0,False,False,-4.339028840677711,110.47124968545182
44,scale,p2p,0.010697228315425066,0.06121520962025139,2678.895756828422,667.1521880078584,125.65013393277822,5.434283708029661,0.0,,0.006482672027971714,33,0.0,False,False,0.0004891108748117026,1899.6531656336854
44,scale,p2l,0.009402693594876589,0.05446363387782147,33.07994294444512,0.6581768151107088,128.61545225467708,5.526855354870647,0.0,,0.005557301309757627,34,0.0,False,False,0.8489795628439991,9.29879392546126
45,scale,p2p,0.010380250524264832,0.0609465221991133,258.4899366241265,12.418912201626062,125.54157840323668,6.398480495509531,125.37774817880972,0.9999183864172501,0.006188432931095648,40,3.845796172337973e-05,False,False,0.03445633580477356,24.55258654117473
45,scale,p2l,0.008979979572364793,0.05535952649011654,109.4285549562962,2.4799805242813964,131.59733640643339,6.6072897614513195,124.89802755977236,0.9029107670239881,0.005450016544067218,20,0.006193921612624571,False,False,-2.236120689520887,7.560425568173062
46,scale,p2p,0.011052144561656279,0.06691665360741075,214.53691049370454,7.383223185033106,129.72031364093837,4.871368796276346,0.0,,0.006501935965280115,26,0.0,False,False,-0.01965027318388967,43.326869292540465
46,scale,p2l,0.009719495273105486,0.06487172878948057,70.03390369997116,0.46841905601368855,128.47187402224108,3.8158323338569433,0.0,,0.005349261456642392,40,0.0,False,False,0.6634820028832786,4.208158735846532
47,scale,p2p,0.012013188574489608,0.075884402892769,247.51719432096243,16.8608835623515,136.49163547687112,4.989072337806956,0.0,,0.006746678972023003,30,0.0,False,False,-0.006506321356826219,132.23846487278382
47,scale,p2l,0.010776192648680299,0.07637322823529613,80.81145156482948,1.041294591578415,136.22691307172335,3.5415334332371096,0.0,,0.005728797638241725,40,0.0,False,False,-5.738898290232012,13.161647489559476
48,scale,p2p,0.011348205864241711,0.07219235927712182,231.63170975648606,22.860416065427124,133.46149184493606,5.191302182673704,0.0,,0.0065223332969213945,40,0.0,False,False,0.00729573113513815,137.02166842205392
48,scale,p2l,0.010060996254411052,0.08711396287689034,64.04058163204543,0.6714838919838055,134.9436323699804,4.524739808344341,0.0,,0.005377778409800638,40,0.0,False,False,-4.994547227301516,7.186311345183718
49,scale,p2p,0.009430728975012537,0.06021550470075836,224.46514867401265,15.783377958225328,122.96101486624147,3.8356912983807954,0.0,,0.005614179457454428,35,0.0,False,False,0.0169361789734927,66.22271023276872
49,scale,p2l,0.00803355155639763,0.05950272880088895,86.6029602114542,2.235970420601777,122.23376802173318,3.094529602885523,0.0,,0.004591274080085328,40,0.0,False,False,-0.8320199287776979,17.722309673696913
50,scale,p2p,0.009935866800389886,0.0645177176393244,268.05006908382126,15.351370852623583,126.68963379746809,5.539434974141238,126.49972109409872,0.9998945761072964,0.005760899963995864,40,7.461496314302553e-06,False,False,0.023756827194890074,43.33136873515014
50,scale,p2l,0.008727442775169191,0.07625257790011682,174.6307014676245,6.798699831367194,122.97658302405104,5.12802874654293,115.79934843038217,0.937632128173138,0.004692124123371843,40,0.007625434539355847,False,False,-0.24123019724725686,13.700681540722968
51,scale,p2p,0.011664732513676796,0.0770056370032769,233.320866356477,26.936611725517047,137.59341220236956,5.851669476933858,0.0,,0.006304097726110359,40,0.0,False,False,-0.007229678280379912,145.45538720582607
51,scale,p2l,0.01055179255486736,0.07606358148111844,63.51019944196477,0.8167005803374366,138.96647912332503,5.842615194145986,0.0,,0.005105443870976474,40,0.0,False,False,-6.91794644423699,9.179868756523735
52,scale,p2p,0.013155582101577617,0.07912347440426651,208.088412660744,14.4504461999962,139.64634539622773,4.851578979171744,0.0,,0.007512648649111112,31,0.0,False,False,0.019787889096464527,48.80594663067878
52,scale,p2l,0.01167480518934612,0.07310375988611921,875.6197412572938,33.69714864415523,144.81519469524258,4.250903089891532,0.0,,0.006107056527309792,40,0.0,False,False,-4.2174032757337905,99.82161757515365
53,scale,p2p,0.011517352392145828,0.06499678412802291,202.95200475215714,37.64964448504421,130.7122048792382,4.661371922916762,0.0,,0.007022754818738857,40,0.0,False,False,-0.011104536391348235,83.55119647695439
53,scale,p2l,0.009917265096071243,0.06654825145321105,48.82087252005554,0.4913967151648791,134.21287350469603,4.105237749367463,0.0,,0.0060128731968890434,40,0.0,False,False,1.0336283492632694,6.700178183184843
