traj,order,scan,cos_global,cos_patch,cos_full
ii,684,684,0.8294017988573559,0.8301502242226717,0.35086041726078615
ii,685,685,0.8357173961617171,0.7994075893625415,0.3146068563140163
ii,686,686,0.8401169789993858,0.7991219741667288,0.32621927470674505
ii,687,687,0.8350341110085685,0.7826913569262426,0.32862801468056513
ii,688,688,0.8624416606403583,0.7758446257235738,0.30424584633527185
ii,689,689,0.8339586241500273,0.7698089194228832,0.32311843739599055
ii,690,690,0.8505547968941041,0.848806051544228,0.43051365326440777
ii,691,691,0.8537531981952868,0.8570190299606648,0.46943734813539845
ii,692,692,0.8756288562464614,0.7485776547339206,0.3013374151966889
ii,693,693,0.8848932123161641,0.7076718205798573,0.26738869065384036
ii,694,694,0.8902270401315887,0.6764366974130221,0.24331877114398703
ii,695,695,0.899045183806391,0.6669813895710583,0.2544497372838537
ii,696,696,0.9054591488342086,0.6425194458539125,0.22686969374430632
ii,697,697,0.8689033995336902,0.6783309851732657,0.28312868997259444
ii,698,698,0.8999446743390391,0.6427717612067659,0.23937599938585888
ii,699,699,0.8952331011306623,0.6592560666946237,0.25088824015057093
ii,700,700,0.8945389764850834,0.6525872576587499,0.2651881333029858
ii,701,701,0.9081586768538592,0.6274833549844316,0.2403457259429212
