g0_huber,g0_ls,g0_trim,g0_selfnull_et,M0_raw_p2p,M1_raw_p2l,M2_raw_huber,M3_global_corr,M4_patch_corr,M5_full_corr,T0_raw,est_gtstart,est_warmstart,oracle,scan,range_m,in_support
75.35060273566984,70.98593854702547,77.80829404742425,2.6021430374385996e-13,70.98593854702547,72.7058799547949,75.35060273566984,73.49055033151392,15.501424132147802,40.33351881236188,70.98593854702547,40.33513407173393,40.331007965114736,40.33351881236296,92,16.97988415380608,False
76.48751392055598,71.60008078067293,78.42789087311135,4.0913371354252124e-14,71.60008078067293,73.84979115262695,76.48751392055598,74.67151005647105,19.460931172374888,40.05122902377625,71.60008078067293,40.055938676187445,39.91289604193376,40.05122902377685,93,16.9511391194582,False
75.94614535777896,71.40716824735885,78.34545721721366,5.872493768977873e-14,71.40716824735885,73.39672636921688,75.94614535777896,75.29983360724334,19.372327954953004,40.792096611794626,71.40716824735885,40.80253558940676,40.91634898852029,40.792096611794626,94,16.922412726096884,False
75.81520275193282,70.93117028134367,77.28565165231821,9.010965951656884e-14,70.93117028134367,72.98423922638365,75.81520275193282,74.72643585524675,20.27828643049603,38.3063349417712,70.93117028134367,38.305196060979775,38.39757434074911,38.3063349417712,95,16.893525182603103,False
73.4679092746361,69.53616440781083,75.86069705104433,1.1946423465605213e-13,69.53616440781083,71.58144068565645,73.4679092746361,73.73248158636046,20.009157978649004,41.330851724230136,69.53616440781083,42.59748863266569,42.94748335130593,41.330851724230136,96,16.86747727818126,False
73.74804583885874,69.77678271082331,76.36069763745448,1.198466704309111e-13,69.77678271082331,71.10384463854741,73.74804583885874,73.74565532105632,20.081491215223785,38.21291461271193,69.77678271082331,38.1217833168677,38.06010914489286,38.21291461271165,97,16.841662635004127,False
74.08730938084702,69.52986361911836,76.55320402994249,1.1202405817628025e-13,69.52986361911836,71.35968806264825,74.08730938084702,72.8123213456942,19.778357509841737,36.17768669249735,69.52986361911836,36.18682881227236,36.06169313970042,36.17768669249735,98,16.815511248060016,False
73.11752103473464,69.22030500102211,76.28499813325618,8.582937747229195e-14,69.22030500102211,71.34177453429268,73.11752103473464,71.98687508629924,18.212449665416806,35.87032293020168,69.22030500102211,35.88351962971991,35.978624857949086,35.87032293020168,99,16.78931904299582,False
73.83964763249251,69.91490846042966,75.73845426735315,7.621717642955279e-14,69.91490846042966,71.85135761738617,73.83964763249251,73.33322390423595,19.858125517038314,35.862136350432486,69.91490846042966,35.869957215956596,36.23273550376628,35.862136350432486,100,16.76328551047905,False
74.61206271627141,70.0376077783683,77.08046736275718,6.019265493296077e-14,70.0376077783683,72.39821359492124,74.61206271627141,73.3554743783513,20.172959766758296,35.66483624618576,70.0376077783683,35.66539130953437,36.057961796825744,35.66483624618576,101,16.737141153893226,False
74.8439776062937,70.71874156639,77.30068677735389,5.0933044018031074e-14,70.71874156639,73.58000208903937,74.8439776062937,72.79527049166293,18.720574435135546,35.130072776981784,70.71874156639,35.14078887251424,35.333040507724995,35.130072776981784,102,16.71110472241141,False
